102183101	[[361, 1]]	[['PF01071', 0.00022, 27.8, 9, 188, 261, 433], ['PF02222', 6.1e-07, 35.8, 2, 160, 268, 435], ['PF02655', 1.4e-08, 41.6, 11, 156, 258, 434], ['PF02786', 1.8e-34, 125.8, 1, 202, 260, 454], ['PF02787', 4.9e-24, 90.7, 2, 79, 15, 92], ['PF07478', 1.7e-07, 37.7, 26, 174, 269, 444], ['PF13535', 7e-05, 29.1, 3, 152, 294, 434], ['PF15632', 2.4e-07, 37.2, 3, 103, 332, 453]]
1258609048	[[158, 1]]	[['PF02786', 1.3e-14, 60.9, 1, 76, 128, 207]]
1810774511	[[85, 1]]	
136929956	[[197, 1]]	
464450002	[[361, 1]]	[['PF02786', 1.7e-17, 70.3, 4, 90, 127, 211]]
6174777213	[[132, 1]]	[['PF02786', 4.5e-05, 29.7, 1, 53, 126, 176]]
881491823	[[171, 1]]	[['PF02222', 0.00018, 27.8, 10, 160, 178, 343], ['PF02655', 5e-05, 30.1, 25, 156, 167, 343], ['PF02786', 2.7e-26, 99.1, 1, 180, 170, 343], ['PF07478', 0.00012, 28.4, 30, 174, 182, 342]]
3978309779	[[148, 1]]	[['PF02142', 6e-08, 39.3, 2, 93, 379, 465], ['PF02222', 1.1e-06, 35.0, 2, 160, 109, 275], ['PF02786', 8.9e-23, 87.6, 3, 207, 101, 303], ['PF07478', 7.2e-05, 29.1, 2, 111, 108, 270]]
1144888573	[[422, 1]]	[['PF02787', 3.6e-27, 100.7, 2, 78, 69, 150]]
1404883431	[[158, 1]]	[['PF02142', 4.2e-17, 68.6, 2, 94, 957, 1043], ['PF02786', 1.4e-64, 224.1, 2, 210, 128, 335], ['PF02786', 2.7e-28, 105.6, 1, 210, 675, 878], ['PF02787', 8.2e-15, 61.1, 3, 79, 429, 502], ['PF15632', 7.7e-07, 35.5, 41, 120, 747, 895]]
6102383063	[[132, 1]]	[['PF02222', 9.4e-11, 48.3, 2, 160, 113, 280], ['PF02655', 4.4e-08, 40.0, 27, 157, 110, 280], ['PF02786', 4.8e-37, 134.2, 1, 210, 105, 308], ['PF07478', 2.7e-09, 43.5, 26, 174, 113, 300], ['PF08443', 0.00034, 27.0, 2, 182, 103, 299], ['PF15632', 3.2e-05, 30.3, 49, 112, 232, 317]]
